,State,District,District Code,Assembly Constituency,AC Code,Gram Panchayat,GP Code,Total Population,Male,Female,Total Household,Agriculture (0-7),Land Improvement & Minor Irrigation (0-9),Animal Husbandry (0-6),Fisheries (0-2),Rural Housing (0-4),Drinking Water (0-3),Roads (0-8),Rural Electrification (0-3),Non-Conventional Energy (0-1),Maintenance of Community Assets (0-1),Fuel & Fodder (0-1),Libraries (0-1),Cultural Activities (0-1),Financial & Communication Infrastructure (0-9),Public Distribution System (0-2),Education (0-6),Vocational Education (0-2),Markets & Fairs (0-3),Health & Sanitation (0-11),Women & Child Development (0-7),Social Forestry (0-1),Family Welfare (0-1),Poverty Alleviation Programme (0-6),"Khadi, Village & Cottage Industries (0-3)",Small Scale Industries (0-1),Adult & Non-Formal Education (0-1)
1720,RAJASTHAN (8),JALORE (104),104,Jalore(610),142.0,SANGANA (39054),39054,7270.0,3738.0,3532.0,970.0,0.0,1.0,0.0,0.0,4.0,0.0,5.0,3.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,3.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1721,RAJASTHAN (8),JALORE (104),104,Jalore(610),142.0,SANTHU (38932),38932,9720.0,5039.0,4681.0,3218.0,3.0,2.5,2.0,0.0,4.0,2.0,6.5,2.0,0.0,1.0,1.0,0.0,1.0,7.5,2.0,4.0,0.0,0.0,7.5,4.0,0.0,1.0,1.0,0.0,0.0,0.0
1722,RAJASTHAN (8),JALORE (104),104,Jalore(610),142.0,SAYLA (39055),39055,16763.0,8708.0,8055.0,4600.0,2.0,4.5,2.0,0.0,4.0,3.0,6.0,3.0,0.0,1.0,1.0,0.0,0.0,9.0,2.0,4.0,0.5,3.0,8.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0
1723,RAJASTHAN (8),JALORE (104),104,Jalore(610),142.0,SURANA (39057),39057,600.0,331.0,269.0,100.0,0.0,4.5,0.5,0.0,3.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.5,1.0,0.0,0.5,3.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0
1724,RAJASTHAN (8),JALORE (104),104,Jalore(610),142.0,TALIYANA (39058),39058,5294.0,2696.0,2598.0,1348.0,1.5,3.75,2.25,0.0,4.0,1.5,6.0,3.0,0.0,1.0,1.0,0.0,1.0,4.25,1.25,3.0,0.0,0.25,5.0,3.0,0.5,1.0,0.0,0.0,0.0,0.0
1725,RAJASTHAN (8),JALORE (104),104,Jalore(610),142.0,TEEKHI (39059),39059,3500.0,1820.0,1680.0,600.0,0.5,3.5,0.5,0.0,4.0,1.5,5.75,2.5,0.0,0.5,0.0,0.0,0.5,5.75,1.25,3.0,0.5,0.5,3.0,4.0,0.5,0.5,0.0,0.0,0.0,0.0
1726,RAJASTHAN (8),JALORE (104),104,Jalore(610),142.0,TILORA (39061),39061,5400.0,2710.0,2610.0,700.0,0.5,3.0,1.5,0.0,4.0,3.0,6.0,3.0,0.0,0.0,1.0,0.0,0.0,4.5,2.0,2.5,0.5,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1727,RAJASTHAN (8),JALORE (104),104,Jalore(610),142.0,Virana (294316),294316,5660.0,2981.0,2679.0,5191.0,2.0,1.75,2.25,0.0,4.0,2.0,4.75,2.0,0.0,0.0,0.5,0.0,1.0,4.25,1.25,3.0,2.0,1.0,6.5,4.5,1.0,0.5,0.0,0.0,0.0,0.0
1728,RAJASTHAN (8),JALORE (104),104,Raniwara(612),145.0,AKHRAD (38965),38965,1829.0,956.0,873.0,327.0,1.5,5.5,3.5,0.0,4.0,2.0,6.5,2.0,1.0,0.0,0.0,0.0,0.0,3.5,0.5,2.0,0.0,0.5,2.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0
1729,RAJASTHAN (8),JALORE (104),104,Raniwara(612),145.0,Alri (262166),262166,5564.0,2855.0,2709.0,790.0,5.0,7.5,3.0,0.0,4.0,2.0,6.5,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,4.5,0.5,0.5,2.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0
1730,RAJASTHAN (8),JALORE (104),104,Raniwara(612),145.0,CHITRODI (38969),38969,2385.0,1188.0,1197.0,370.0,2.0,3.5,2.0,0.0,4.0,2.0,6.5,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,4.0,0.0,0.0,2.5,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1731,RAJASTHAN (8),JALORE (104),104,Raniwara(612),145.0,DANTA (39003),39003,2984.0,1654.0,1330.0,746.0,0.0,0.5,2.5,0.0,3.0,0.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,6.0,0.5,0.5,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
1732,RAJASTHAN (8),JALORE (104),104,Raniwara(612),145.0,DANTLAWAS (38940),38940,1061.0,549.0,512.0,187.0,0.5,3.5,1.5,0.0,4.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,1.0,0.0,0.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1733,RAJASTHAN (8),JALORE (104),104,Raniwara(612),145.0,DORDA (38942),38942,2006.0,999.0,1007.0,372.0,0.0,0.5,0.0,0.0,4.0,0.0,5.0,3.0,0.0,1.0,1.0,0.0,1.0,3.0,2.0,3.0,0.0,0.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
1734,RAJASTHAN (8),JALORE (104),104,Raniwara(612),145.0,GAJAPURA (38943),38943,6275.0,3270.0,3005.0,802.0,1.8333333333333333,1.8333333333333333,0.6666666666666666,0.0,3.0,0.0,6.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,2.833333333333333,0.3333333333333333,1.8333333333333333,0.16666666666666666,0.5,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1735,RAJASTHAN (8),JALORE (104),104,Raniwara(612),145.0,GANG (38975),38975,3640.0,1865.0,1765.0,681.0,1.5,1.0,1.75,0.0,4.0,2.0,5.0,1.0,0.0,0.5,0.5,0.0,0.5,2.25,2.0,2.0,0.0,0.0,3.25,4.0,0.5,0.5,0.5,0.0,0.5,0.0
1736,RAJASTHAN (8),JALORE (104),104,Raniwara(612),145.0,GUNDAU (39009),39009,1375.0,500.0,480.0,495.0,4.0,3.0,3.5,0.0,2.0,1.0,6.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,2.0,1.5,0.5,0.5,4.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1737,RAJASTHAN (8),JALORE (104),104,Raniwara(612),145.0,JALERA KHURD (38977),38977,650.0,330.0,320.0,150.0,0.5,2.5,2.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1738,RAJASTHAN (8),JALORE (104),104,Raniwara(612),145.0,KALAPURA (38947),38947,3142.0,1544.0,1598.0,1063.0,0.5,3.5,0.5,0.0,4.0,2.0,6.0,3.0,0.0,0.0,1.0,0.0,1.0,4.0,2.0,5.0,2.0,0.5,4.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0
1739,RAJASTHAN (8),JALORE (104),104,Raniwara(612),145.0,POORAN (38954),38954,450.0,225.0,225.0,128.0,1.5,1.5,1.0,0.0,4.0,1.0,8.0,2.0,1.0,0.0,1.0,0.0,0.0,2.5,0.0,2.0,0.0,0.5,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1740,RAJASTHAN (8),JALORE (104),104,Raniwara(612),145.0,RAJI KA BAS (38956),38956,1251.0,657.0,594.0,201.0,0.0,1.5,1.0,0.0,4.0,1.0,6.0,2.0,0.0,0.0,1.0,0.0,1.0,2.5,0.0,4.0,0.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1741,RAJASTHAN (8),JALORE (104),104,Raniwara(612),145.0,RATANPUR (38989),38989,4342.0,2205.0,2137.0,1145.0,0.5,2.5,0.5,0.0,4.0,2.0,6.5,1.0,1.0,0.0,0.0,0.0,0.0,4.5,2.0,3.5,0.0,0.5,2.0,3.5,0.0,1.0,0.0,0.0,0.0,0.0
1742,RAJASTHAN (8),JALORE (104),104,Raniwara(612),145.0,Rajeev Nagar (294378),294378,1900.0,1019.0,881.0,276.0,0.0,2.5,1.0,0.0,4.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0.5,1.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1743,RAJASTHAN (8),JALORE (104),104,Raniwara(612),145.0,SARNAU (39024),39024,1433.0,777.0,656.0,362.0,1.0,1.0,1.0,0.0,4.0,1.0,8.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,3.0,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0
1744,RAJASTHAN (8),JALORE (104),104,Raniwara(612),145.0,SAVIDAR (38958),38958,2750.0,1360.0,1275.0,785.0,1.5,3.5,2.5,0.0,4.0,2.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,4.5,0.5,3.5,0.5,3.0,4.5,4.5,1.0,1.0,1.0,0.0,0.0,0.0
1745,RAJASTHAN (8),JALORE (104),104,Raniwara(612),145.0,SILASAN (38992),38992,1617.0,845.0,772.0,260.0,0.5,4.5,2.5,0.0,4.0,1.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,1.5,0.5,4.0,0.0,0.5,2.0,3.0,1.0,1.0,0.5,0.0,1.0,0.0
1746,RAJASTHAN (8),JALORE (104),104,Sanchore(614),144.0,CHITALWANA (246045),246045,1000.0,550.0,450.0,170.0,0.0,3.0,0.0,0.0,4.0,0.0,3.5,2.0,0.0,1.0,0.0,0.0,1.0,4.0,0.5,4.0,0.5,0.5,1.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1747,RAJASTHAN (8),JALORE (104),104,Sanchore(614),144.0,DEORA (246047),246047,6335.0,3415.0,2920.0,1079.0,0.25,4.25,2.25,0.0,3.5,0.0,5.0,3.0,0.0,0.5,0.0,0.0,0.0,5.75,2.0,4.25,0.0,1.5,3.5,2.5,0.0,0.0,0.5,0.0,0.0,0.0
1748,RAJASTHAN (8),JALORE (104),104,Sanchore(614),144.0,DHANTA (39007),39007,651.0,325.0,326.0,206.0,0.0,4.5,0.0,0.0,4.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1749,RAJASTHAN (8),JALORE (104),104,Sanchore(614),144.0,DOONGARI (246048),246048,1776.0,914.0,862.0,340.0,0.0,3.5,0.0,0.0,4.0,0.0,4.5,2.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,4.0,0.0,0.0,2.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1750,RAJASTHAN (8),JALORE (104),104,Sanchore(614),144.0,"Daukiyaon aur sahu Ki Dhani 
(262150)",262150,2350.0,1350.0,1000.0,405.0,0.0,5.0,0.0,0.0,4.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,1.5,2.0,4.0,0.0,0.0,4.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1751,RAJASTHAN (8),JALORE (104),104,Sanchore(614),144.0,GOMI (246050),246050,4557.0,2385.0,2172.0,781.0,0.6666666666666666,2.6666666666666665,0.3333333333333333,0.0,4.0,0.0,3.0,3.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,1.5,1.5,2.833333333333333,0.3333333333333333,0.3333333333333333,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752,RAJASTHAN (8),JALORE (104),104,Sanchore(614),144.0,ITADA (246054),246054,3250.0,1790.0,1460.0,630.0,0.0,3.1666666666666665,0.0,0.0,3.333333333333333,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.5,1.0,0.0,0.16666666666666666,1.8333333333333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1753,RAJASTHAN (8),JALORE (104),104,Sanchore(614),144.0,JHAB (246056),246056,1305.0,700.0,605.0,250.0,0.0,4.0,0.5,0.0,4.0,2.0,6.0,3.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,4.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1754,RAJASTHAN (8),JALORE (104),104,Sanchore(614),144.0,JORADAR (246058),246058,1509.0,804.0,705.0,340.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,1.5,1.0,0.0,1.0,0.0,0.0,2.0,1.25,1.0,0.0,0.0,2.0,1.75,0.0,0.5,0.0,0.0,0.0,0.0
1755,RAJASTHAN (8),JALORE (104),104,Sanchore(614),144.0,Jelatra (294389),294389,1233.0,658.0,575.0,312.0,0.0,3.5,2.5,0.0,4.0,2.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,2.5,0.5,3.5,0.5,3.0,3.0,4.0,0.0,0.0,0.5,0.0,0.0,0.0
1756,RAJASTHAN (8),JALORE (104),104,Sanchore(614),144.0,KACHHELA (246059),246059,1120.0,590.0,530.0,214.0,0.0,2.0,0.0,0.0,4.0,1.0,6.0,2.0,0.0,1.0,1.0,0.0,0.0,2.5,2.0,4.0,0.0,0.5,3.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1757,RAJASTHAN (8),JALORE (104),104,Sanchore(614),144.0,KHARA (39015),39015,6661.0,3430.0,3231.0,1168.0,0.0,3.5,2.0,0.0,4.0,3.0,4.0,2.0,1.0,1.0,0.0,0.0,1.0,9.0,2.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1758,RAJASTHAN (8),JALORE (104),104,Sanchore(614),144.0,KHEJADIYALI (246062),246062,2960.0,1520.0,1440.0,985.0,0.5,2.5,0.0,0.0,4.0,0.5,6.0,3.0,0.0,0.5,0.5,0.0,0.0,3.0,0.0,2.5,0.0,0.0,2.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1759,RAJASTHAN (8),JALORE (104),104,Sanchore(614),144.0,Karawari (294630),294630,1847.0,952.0,895.0,262.0,0.0,2.5,1.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5,2.0,0.0,0.5,5.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0
1760,RAJASTHAN (8),JALORE (104),104,Sanchore(614),144.0,PAMANA (39019),39019,6027.0,3041.0,2986.0,1206.0,0.0,7.5,2.0,0.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,6.0,2.0,0.5,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
1761,RAJASTHAN (8),JALORE (104),104,Sanchore(614),144.0,RANODAR (246065),246065,6824.0,3524.0,3300.0,1043.0,0.5,4.5,0.16666666666666666,0.0,4.0,0.0,3.8333333333333335,2.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.333333333333333,1.0,2.333333333333333,0.0,0.3333333333333333,3.0,1.6666666666666667,0.0,0.0,0.5,0.0,0.0,0.0
1762,RAJASTHAN (8),JALORE (104),104,Sanchore(614),144.0,Rampura (294416),294416,415.0,216.0,199.0,90.0,0.0,2.0,0.0,0.0,2.0,0.0,3.5,2.0,0.0,0.0,0.0,0.0,1.0,4.5,0.5,2.0,0.0,0.0,2.0,4.0,0.0,0.0,0.5,0.0,0.0,0.0
1763,RAJASTHAN (8),JALORE (104),104,Sanchore(614),144.0,SENSAWA (246066),246066,3775.0,2163.0,1612.0,667.0,0.0,4.5,0.0,0.0,4.0,0.0,6.0,3.0,0.0,0.5,0.5,0.0,0.0,4.25,1.25,2.5,0.0,0.0,3.25,4.5,0.0,1.0,0.0,0.0,0.0,0.0
1764,RAJASTHAN (8),JALORE (104),104,Sanchore(614),144.0,TANPI (246070),246070,602.0,333.0,269.0,126.0,0.0,0.5,0.0,0.0,2.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,5.5,3.0,0.0,0.0,1.0,0.0,0.0,0.0
1765,RAJASTHAN (8),JALORE (104),104,Sanchore(614),144.0,VEERAVA (246071),246071,611.0,318.0,293.0,306.0,0.5,4.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,2.0,0.0,0.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
1766,RAJASTHAN (8),JALORE (104),104,Sanchore(614),144.0,VIROL BARI (39027),39027,3518.0,1694.0,1824.0,505.0,0.0,6.0,1.0,0.0,3.0,1.0,6.0,3.0,0.0,0.0,1.0,0.0,1.0,3.5,2.0,3.0,0.5,0.0,4.5,5.0,0.0,0.0,0.0,0.0,1.0,0.0
1767,RAJASTHAN (8),JALORE (104),104,Sirohi(615),146.0,CHUNDA (38848),38848,3211.0,1585.0,1626.0,600.0,0.25,0.75,0.25,0.0,3.5,0.0,6.0,3.0,0.0,0.0,1.0,0.0,0.0,5.75,2.0,3.0,0.5,0.25,5.75,4.0,0.0,1.0,0.0,0.0,0.0,0.5
1768,RAJASTHAN (8),JHALAWAR (105),105,Dag(619),197.0,ALAWA (39148),39148,953.0,502.0,451.0,170.0,0.0,2.0,0.0,0.0,3.0,3.0,4.5,2.0,0.0,1.0,1.0,0.0,1.0,3.0,2.0,4.0,0.0,0.0,4.5,4.0,0.0,1.0,1.5,0.0,0.0,0.0
1769,RAJASTHAN (8),JHALAWAR (105),105,Dag(619),197.0,ANK KHERI (39149),39149,1220.0,620.0,600.0,214.0,1.0,0.5,0.25,0.0,4.0,0.0,4.0,3.0,0.0,0.0,0.5,0.0,0.0,4.25,0.5,2.5,0.0,0.25,3.0,3.75,0.0,0.0,0.5,0.0,0.0,0.0
1770,RAJASTHAN (8),JHALAWAR (105),105,Dag(619),197.0,AWAR (39108),39108,3633.0,1842.0,1791.0,649.0,2.5,2.75,0.5,0.0,4.0,3.0,4.5,2.5,0.0,0.5,0.5,0.0,0.5,3.0,1.5,2.0,0.0,2.0,4.5,1.75,0.0,0.5,0.0,0.0,0.0,0.0
1771,RAJASTHAN (8),JHALAWAR (105),105,Dag(619),197.0,BARDIYA BEERJI (39109),39109,2000.0,1100.0,900.0,350.0,0.0,1.5,0.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1772,RAJASTHAN (8),JHALAWAR (105),105,Dag(619),197.0,BHAISANI (39153),39153,270.0,155.0,115.0,71.0,2.5,3.5,0.5,0.0,1.0,0.0,4.5,2.0,0.0,0.0,1.0,0.0,0.0,2.5,0.5,1.0,0.0,0.5,1.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
1773,RAJASTHAN (8),JHALAWAR (105),105,Dag(619),197.0,BHILWARI (39154),39154,1050.0,530.0,520.0,295.0,1.5,3.5,0.5,0.0,4.0,3.0,6.0,3.0,1.0,0.0,1.0,0.0,1.0,2.5,2.0,2.0,0.0,0.0,3.5,4.0,1.0,1.0,0.0,0.0,0.0,0.0
1774,RAJASTHAN (8),JHALAWAR (105),105,Dag(619),197.0,DHATOORIYA (39112),39112,14.0,9.0,5.0,2.0,0.5,2.5,0.0,0.0,2.0,0.0,3.5,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1775,RAJASTHAN (8),JHALAWAR (105),105,Dag(619),197.0,GANESHPURA (39160),39160,1745.0,892.0,853.0,306.0,0.5,3.0,0.5,0.0,2.5,3.0,5.25,3.0,0.0,0.0,1.0,0.0,1.0,2.0,0.5,1.5,0.25,0.5,2.75,2.25,0.0,1.0,0.0,0.0,0.0,0.5
1776,RAJASTHAN (8),JHALAWAR (105),105,Dag(619),197.0,GHATOD (39161),39161,2613.0,1327.0,1286.0,605.0,0.75,3.5,0.5,0.0,2.5,1.0,2.875,3.0,0.0,0.0,0.75,0.0,0.5,3.5,0.5,1.5,0.25,0.5,2.5,3.625,0.0,0.75,1.375,0.0,0.0,0.0
1777,RAJASTHAN (8),JHALAWAR (105),105,Dag(619),197.0,GURADIYA MANA (39166),39166,1197.0,555.0,530.0,236.0,1.5,4.5,0.5,0.0,3.0,0.6666666666666666,5.166666666666667,2.6666666666666665,0.0,0.0,1.0,0.0,0.0,2.6666666666666665,1.0,1.5,0.5,0.5,3.5,2.333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
1778,RAJASTHAN (8),JHALAWAR (105),105,Dag(619),197.0,HARNAWADA (39120),39120,1724.0,906.0,818.0,277.0,1.5,1.6666666666666667,0.0,0.0,2.6666666666666665,0.0,5.0,3.0,0.3333333333333333,0.0,1.0,0.0,1.0,2.1666666666666665,0.5,2.0,0.0,0.0,1.3333333333333333,2.833333333333333,1.0,1.0,0.3333333333333333,0.0,0.0,0.0
1779,RAJASTHAN (8),JHALAWAR (105),105,Dag(619),197.0,KARAWAN (39123),39123,3743.0,1901.0,1842.0,837.0,1.0,2.5,1.5,0.0,1.0,1.0,5.5,2.5,0.0,0.0,1.0,0.0,0.5,5.75,1.25,3.0,0.25,0.0,5.0,3.5,0.0,1.0,0.75,0.0,0.5,0.0
1780,RAJASTHAN (8),JHALAWAR (105),105,Dag(619),197.0,KEETIYA (39124),39124,1305.0,664.0,641.0,275.0,0.5,2.5,0.5,0.0,1.0,1.0,4.5,2.5,0.0,0.0,0.5,0.0,0.0,4.5,0.5,2.0,0.5,0.5,2.75,3.75,0.0,0.0,1.0,0.0,0.0,0.0
1781,RAJASTHAN (8),JHALAWAR (105),105,Dag(619),197.0,KELOO KHERA (39125),39125,1512.0,760.0,752.0,375.0,0.5,3.5,0.5,0.0,4.0,1.5,5.25,3.0,0.0,0.0,1.0,0.0,0.0,3.5,0.5,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1782,RAJASTHAN (8),JHALAWAR (105),105,Dag(619),197.0,LUHARIYA (39131),39131,2570.0,1305.0,1265.0,636.0,0.0,1.5,0.75,0.0,3.5,2.0,5.25,2.0,0.0,0.5,1.0,0.0,0.5,3.5,1.5,2.5,0.0,0.0,3.5,3.5,0.0,0.0,0.25,0.0,0.0,0.0
1783,RAJASTHAN (8),JHALAWAR (105),105,Dag(619),197.0,MANDIRPUR (39132),39132,1470.0,743.0,727.0,290.0,1.0,3.5,1.0,0.0,2.5,3.0,4.5,3.0,0.0,0.0,1.0,0.0,0.0,2.5,0.5,1.5,0.0,0.5,2.25,4.0,0.0,0.0,0.5,0.0,0.0,0.0
1784,RAJASTHAN (8),JHALAWAR (105),105,Dag(619),197.0,NAHAR GHATTA (39181),39181,948.0,484.0,463.0,181.0,0.5,2.25,0.5,0.5,3.5,1.0,4.5,3.0,0.0,0.5,1.0,0.0,0.0,2.5,1.25,2.0,0.0,0.5,4.75,3.5,0.0,0.0,0.0,0.0,0.0,0.0
1785,RAJASTHAN (8),JHALAWAR (105),105,Dag(619),197.0,PARA PEEPLI (39134),39134,584.0,304.0,280.0,144.0,4.0,4.0,3.0,0.0,1.0,2.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0,4.0,0.0,0.0,4.5,3.0,1.0,1.0,0.0,0.0,0.0,1.0
1786,RAJASTHAN (8),JHALAWAR (105),105,Dag(619),197.0,PARALIYA (39135),39135,2027.0,1027.0,1000.0,639.0,0.5,3.5,0.5,0.0,2.0,3.0,4.833333333333333,3.0,0.0,0.0,1.0,0.0,1.0,2.5,0.3333333333333333,1.8333333333333333,0.3333333333333333,0.5,2.6666666666666665,2.833333333333333,0.0,0.3333333333333333,0.5,0.0,0.0,0.0
1787,RAJASTHAN (8),JHALAWAR (105),105,Dag(619),197.0,RAMPURA (39137),39137,1109.0,580.0,529.0,224.0,0.0,1.0,0.0,0.0,2.0,1.0,4.5,2.0,0.0,0.0,1.0,0.0,0.0,1.5,0.5,2.0,0.0,0.0,2.5,3.0,0.0,0.0,1.0,0.0,0.0,0.0
1788,RAJASTHAN (8),JHALAWAR (105),105,Dag(619),197.0,RANAYRA (39138),39138,1766.0,888.0,878.0,503.0,0.5,2.833333333333333,0.5,0.0,0.6666666666666666,2.0,4.333333333333333,3.0,0.0,0.0,1.0,0.0,0.0,2.5,1.0,1.6666666666666667,0.3333333333333333,0.5,2.0,2.833333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
1789,RAJASTHAN (8),JHALAWAR (105),105,Dag(619),197.0,SHRI CHHATRAPUR (39192),39192,1975.0,1049.0,926.0,458.0,0.0,3.0,1.25,0.0,2.5,3.0,5.25,2.0,0.0,0.5,1.0,0.0,0.0,3.5,1.25,2.5,0.0,1.75,3.5,2.25,0.0,0.0,1.0,0.0,0.0,0.0
1790,RAJASTHAN (8),JHALAWAR (105),105,Dag(619),197.0,SILEHGARH (39141),39141,2856.0,1477.0,1379.0,550.0,3.25,2.25,0.25,0.0,1.5,1.5,5.25,3.0,0.0,0.5,1.0,0.0,1.0,5.0,0.25,2.5,0.25,0.5,4.5,3.25,0.0,1.0,0.5,0.0,0.0,0.0
1791,RAJASTHAN (8),JHALAWAR (105),105,Dag(619),197.0,SOOLIYA (39193),39193,3159.0,1622.0,1537.0,608.0,1.75,2.5,1.25,0.5,4.0,2.0,6.5,3.0,0.0,0.5,1.0,0.0,0.0,3.25,1.25,3.75,0.5,0.5,3.75,2.5,0.0,1.0,1.0,0.0,0.0,0.5
1792,RAJASTHAN (8),JHALAWAR (105),105,Dag(619),197.0,TALAWALI (39144),39144,1010.0,545.0,453.0,225.0,0.5,3.5,0.5,0.0,3.0,3.0,6.5,3.0,0.0,0.0,1.0,0.0,0.0,4.5,2.0,2.5,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1793,RAJASTHAN (8),JHALAWAR (105),105,Jhalrapatan(620),198.0,BORDA (39155),39155,1650.0,842.0,808.0,380.0,1.5,2.25,1.0,0.0,2.5,3.0,5.5,2.0,0.0,0.0,0.0,0.5,0.0,3.5,0.5,1.5,0.5,0.75,4.5,4.0,0.0,0.0,2.5,0.0,0.0,0.0
1794,RAJASTHAN (8),JHALAWAR (105),105,Jhalrapatan(620),198.0,DEEWAL KHERA (39279),39279,1060.0,601.0,459.0,142.0,2.0,5.0,3.0,0.0,4.0,2.0,6.0,2.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0
1795,RAJASTHAN (8),JHALAWAR (105),105,Jhalrapatan(620),198.0,GELANI (39286),39286,164.0,79.0,85.0,38.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,1.0,0.5,0.0,0.0,2.5,0.0,0.0,0.0
1796,RAJASTHAN (8),JHALAWAR (105),105,Jhalrapatan(620),198.0,KADODIYA (39291),39291,3117.0,1591.0,1526.0,585.0,5.0,5.0,5.0,1.0,4.0,2.0,4.5,3.0,0.0,1.0,1.0,1.0,1.0,7.0,2.0,4.0,0.0,0.5,5.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0
1797,RAJASTHAN (8),JHALAWAR (105),105,Jhalrapatan(620),198.0,KHAIRANA (39294),39294,920.0,570.0,330.0,120.0,0.5,3.25,2.75,0.0,1.0,2.0,2.5,2.0,0.0,0.0,0.0,0.0,0.0,2.5,0.5,1.75,0.5,0.5,2.5,1.5,0.0,1.0,0.75,0.0,0.0,0.0
